Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,478473,-,-,-,39.77,-105.22,-7,1867,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,GHI,DHI,DNI
2013,9,7,12,30,31.900000000000002,1,867,86,950
2013,9,7,13,30,31.900000000000002,1,803,85,933
2013,9,7,14,30,31.400000000000002,8,610,231,566
2013,9,7,15,30,30.5,3,483,125,682
2013,9,7,16,30,29.900000000000002,1,326,56,767
2013,9,7,17,30,25.1,3,96,52,274
2013,9,7,18,30,22,3,0,0,0
2013,9,7,19,30,20.6,3,0,0,0
2013,9,7,20,30,19.8,1,0,0,0
2013,9,7,21,30,19.1,0,0,0,0
2013,9,7,22,30,18.400000000000002,7,0,0,0
2013,9,7,23,30,17.6,3,0,0,0
2013,9,8,0,30,17.2,0,0,0,0
2013,9,8,1,30,16.900000000000002,1,0,0,0
2013,9,8,2,30,16.400000000000002,3,0,0,0
2013,9,8,3,30,15.9,1,0,0,0
2013,9,8,4,30,15.3,0,0,0,0
2013,9,8,5,30,16.3,0,0,0,0
2013,9,8,6,30,19.6,1,130,37,553
2013,9,8,7,30,23.3,0,331,58,762
2013,9,8,8,30,26,0,526,71,856
2013,9,8,9,30,27.6,0,687,82,902
2013,9,8,10,30,28.700000000000003,0,804,89,929
2013,9,8,11,30,29.3,0,866,85,953
2013,9,8,12,30,29.5,4,331,311,25
2013,9,8,13,30,29.200000000000003,8,159,153,8
2013,9,8,14,30,28.8,4,232,221,16
2013,9,8,15,30,28,3,415,203,407
2013,9,8,16,30,27.5,7,16,16,0
2013,9,8,17,30,24.5,4,25,25,0
2013,9,8,18,30,22.5,3,0,0,0
2013,9,8,19,30,21,3,0,0,0
2013,9,8,20,30,19.700000000000003,4,0,0,0
2013,9,8,21,30,18.900000000000002,1,0,0,0
2013,9,8,22,30,18.1,0,0,0,0
2013,9,8,23,30,17.2,0,0,0,0
2013,9,9,0,30,16.400000000000002,0,0,0,0
2013,9,9,1,30,15.600000000000001,0,0,0,0
2013,9,9,2,30,15,3,0,0,0
2013,9,9,3,30,14.5,1,0,0,0
2013,9,9,4,30,14.3,0,0,0,0
2013,9,9,5,30,15.200000000000001,0,0,0,0
2013,9,9,6,30,17.6,3,78,60,109
2013,9,9,7,30,20.400000000000002,1,324,61,738
2013,9,9,8,30,22.6,0,518,75,839
2013,9,9,9,30,24.200000000000003,0,678,85,888
2013,9,9,10,30,25.1,3,635,342,382
2013,9,9,11,30,25.5,3,706,365,417
2013,9,9,12,30,25.5,7,627,412,264
2013,9,9,13,30,25,7,315,295,27
2013,9,9,14,30,23.900000000000002,8,487,313,264
2013,9,9,15,30,22.400000000000002,4,382,219,315
2013,9,9,16,30,21.6,4,12,12,0
2013,9,9,17,30,18.5,6,63,54,64
2013,9,9,18,30,16.8,6,0,0,0
2013,9,9,19,30,15.9,6,0,0,0
2013,9,9,20,30,15.5,6,0,0,0
2013,9,9,21,30,15,7,0,0,0
2013,9,9,22,30,14.600000000000001,4,0,0,0
2013,9,9,23,30,14.3,1,0,0,0
2013,9,10,0,30,13.9,4,0,0,0
2013,9,10,1,30,13.600000000000001,4,0,0,0
2013,9,10,2,30,13.4,4,0,0,0
2013,9,10,3,30,13.3,8,0,0,0
2013,9,10,4,30,13.3,7,0,0,0
2013,9,10,5,30,13.5,7,0,0,0
2013,9,10,6,30,14.200000000000001,7,72,59,84
2013,9,10,7,30,15.200000000000001,7,13,13,0
2013,9,10,8,30,16.400000000000002,4,28,28,0
2013,9,10,9,30,17.8,4,101,101,0
2013,9,10,10,30,19.1,4,71,71,0
2013,9,10,11,30,19.900000000000002,4,38,38,0
2013,9,10,12,30,20.3,4,280,266,18
2013,9,10,13,30,20.5,4,378,340,50
2013,9,10,14,30,20.3,4,220,211,15
2013,9,10,15,30,19.3,4,31,31,0
2013,9,10,16,30,18.6,7,53,53,0
2013,9,10,17,30,16.5,7,40,40,0
2013,9,10,18,30,15.700000000000001,4,0,0,0
2013,9,10,19,30,15.3,4,0,0,0
2013,9,10,20,30,15,4,0,0,0
2013,9,10,21,30,14.8,7,0,0,0
2013,9,10,22,30,14.600000000000001,7,0,0,0
2013,9,10,23,30,14.4,7,0,0,0
2013,9,11,0,30,14.200000000000001,7,0,0,0
2013,9,11,1,30,14,7,0,0,0
2013,9,11,2,30,13.8,7,0,0,0
2013,9,11,3,30,13.600000000000001,7,0,0,0
2013,9,11,4,30,13.4,4,0,0,0
2013,9,11,5,30,13.600000000000001,7,0,0,0
2013,9,11,6,30,14.4,7,66,57,56
2013,9,11,7,30,15.600000000000001,7,118,116,5
2013,9,11,8,30,16.900000000000002,4,115,115,0
2013,9,11,9,30,17.900000000000002,4,70,70,0
2013,9,11,10,30,18.5,4,38,38,0
2013,9,11,11,30,18.8,8,153,146,8
2013,9,11,12,30,19,4,268,254,17
2013,9,11,13,30,19.200000000000003,4,80,80,0
2013,9,11,14,30,19.200000000000003,4,72,72,0
2013,9,11,15,30,18.7,4,20,20,0
2013,9,11,16,30,18.3,4,19,19,0
2013,9,11,17,30,16.400000000000002,4,33,33,0
2013,9,11,18,30,15.5,7,0,0,0
2013,9,11,19,30,15.100000000000001,4,0,0,0
2013,9,11,20,30,14.8,7,0,0,0
2013,9,11,21,30,14.4,4,0,0,0
2013,9,11,22,30,14.100000000000001,4,0,0,0
2013,9,11,23,30,13.9,3,0,0,0
2013,9,12,0,30,13.700000000000001,4,0,0,0
2013,9,12,1,30,13.600000000000001,4,0,0,0
2013,9,12,2,30,13.600000000000001,4,0,0,0
2013,9,12,3,30,13.600000000000001,4,0,0,0
2013,9,12,4,30,13.5,4,0,0,0
2013,9,12,5,30,13.8,4,0,0,0
2013,9,12,6,30,14.600000000000001,4,82,55,176
2013,9,12,7,30,15.600000000000001,4,240,130,318
2013,9,12,8,30,16.5,4,45,45,0
2013,9,12,9,30,17.2,4,33,33,0
2013,9,12,10,30,17.5,4,107,107,0
2013,9,12,11,30,17.400000000000002,4,130,127,4
2013,9,12,12,30,17.400000000000002,7,323,304,24
2013,9,12,13,30,17.400000000000002,4,43,43,0
2013,9,12,14,30,17.3,4,65,65,0
2013,9,12,15,30,16.900000000000002,4,211,195,32
2013,9,12,16,30,16.6,4,10,10,0
2013,9,12,17,30,15.4,7,24,24,0
2013,9,12,18,30,14.8,4,0,0,0
2013,9,12,19,30,14.600000000000001,7,0,0,0
2013,9,12,20,30,14.4,7,0,0,0
2013,9,12,21,30,14.4,7,0,0,0
2013,9,12,22,30,14.200000000000001,7,0,0,0
2013,9,12,23,30,14,6,0,0,0
2013,9,13,0,30,13.8,6,0,0,0
2013,9,13,1,30,13.600000000000001,7,0,0,0
2013,9,13,2,30,13.5,7,0,0,0
2013,9,13,3,30,13.3,7,0,0,0
2013,9,13,4,30,13.200000000000001,4,0,0,0
2013,9,13,5,30,13.3,4,0,0,0
2013,9,13,6,30,14.200000000000001,6,3,3,0
2013,9,13,7,30,15.600000000000001,6,25,25,0
2013,9,13,8,30,17.2,7,19,19,0
2013,9,13,9,30,18.900000000000002,7,522,292,351
2013,9,13,10,30,20.6,4,642,319,428
2013,9,13,11,30,22.1,7,535,415,150
2013,9,13,12,30,22.700000000000003,4,553,413,175
2013,9,13,13,30,22.3,4,627,317,416
2013,9,13,14,30,21.400000000000002,4,410,312,153
2013,9,13,15,30,20.6,7,11,11,0
2013,9,13,16,30,20.3,4,31,31,0
2013,9,13,17,30,17.8,4,30,30,0
2013,9,13,18,30,16.6,4,0,0,0
2013,9,13,19,30,15.8,3,0,0,0
2013,9,13,20,30,15,0,0,0,0
2013,9,13,21,30,14.200000000000001,0,0,0,0
2013,9,13,22,30,13.600000000000001,1,0,0,0
2013,9,13,23,30,13.4,4,0,0,0
2013,9,14,0,30,13.200000000000001,3,0,0,0
2013,9,14,1,30,12.8,4,0,0,0
2013,9,14,2,30,12.200000000000001,7,0,0,0
2013,9,14,3,30,11.700000000000001,4,0,0,0
2013,9,14,4,30,11.3,4,0,0,0
2013,9,14,5,30,11.8,4,0,0,0
2013,9,14,6,30,13.4,7,46,46,0
2013,9,14,7,30,15.600000000000001,4,176,141,103
2013,9,14,8,30,18.1,4,353,229,241
2013,9,14,9,30,20.200000000000003,4,541,265,425
2013,9,14,10,30,21.1,1,779,88,924
2013,9,14,11,30,21.400000000000002,7,167,159,10
2013,9,14,12,30,21.3,7,83,83,0
2013,9,14,13,30,20.900000000000002,7,256,244,17
2013,9,14,14,30,20.3,1,643,80,885
2013,9,14,15,30,19.400000000000002,4,131,130,0
2013,9,14,16,30,18.900000000000002,7,139,123,49
2013,9,14,17,30,16.5,6,35,35,0
2013,9,14,18,30,14.8,4,0,0,0
2013,9,14,19,30,13.3,7,0,0,0
2013,9,14,20,30,12.4,4,0,0,0
2013,9,14,21,30,11.9,4,0,0,0
2013,9,14,22,30,11.600000000000001,4,0,0,0
2013,9,14,23,30,11.3,4,0,0,0
2013,9,15,0,30,11.100000000000001,4,0,0,0
2013,9,15,1,30,10.8,4,0,0,0
2013,9,15,2,30,10.9,4,0,0,0
2013,9,15,3,30,11,4,0,0,0
2013,9,15,4,30,11.100000000000001,4,0,0,0
2013,9,15,5,30,11.3,4,0,0,0
2013,9,15,6,30,12.3,4,23,23,0
2013,9,15,7,30,13.700000000000001,4,20,20,0
2013,9,15,8,30,15,7,66,66,0
2013,9,15,9,30,16,7,68,68,0
2013,9,15,10,30,16.7,6,261,248,17
2013,9,15,11,30,16.6,7,140,135,6
2013,9,15,12,30,15.9,7,506,404,130
2013,9,15,13,30,15,7,331,305,35
2013,9,15,14,30,14.200000000000001,4,86,86,0
2013,9,15,15,30,13.5,7,177,169,15
2013,9,15,16,30,13.200000000000001,7,137,121,51
2013,9,15,17,30,12.100000000000001,7,20,20,0
2013,9,15,18,30,11.700000000000001,4,0,0,0
2013,9,15,19,30,11.5,4,0,0,0
2013,9,15,20,30,11.4,4,0,0,0
2013,9,15,21,30,11.200000000000001,4,0,0,0
2013,9,15,22,30,11,3,0,0,0
2013,9,15,23,30,10.8,1,0,0,0
2013,9,16,0,30,10.5,4,0,0,0
2013,9,16,1,30,10.3,1,0,0,0
2013,9,16,2,30,10,1,0,0,0
2013,9,16,3,30,9.8,1,0,0,0
2013,9,16,4,30,9.600000000000001,1,0,0,0
2013,9,16,5,30,9.8,1,0,0,0
2013,9,16,6,30,11.5,3,40,40,0
2013,9,16,7,30,14.5,3,155,134,63
2013,9,16,8,30,17.6,3,390,204,368
2013,9,16,9,30,19.900000000000002,3,440,313,196
2013,9,16,10,30,21.3,0,779,75,949
2013,9,16,11,30,22.1,0,835,76,961
2013,9,16,12,30,22.400000000000002,2,629,383,312
2013,9,16,13,30,22.400000000000002,7,573,349,306
2013,9,16,14,30,22.1,3,85,85,0
2013,9,16,15,30,21.5,0,469,64,840
2013,9,16,16,30,21.1,3,214,106,353
2013,9,16,17,30,17.7,0,80,28,462
2013,9,16,18,30,15.600000000000001,4,0,0,0
2013,9,16,19,30,14.3,0,0,0,0
2013,9,16,20,30,13.200000000000001,0,0,0,0
2013,9,16,21,30,12.5,0,0,0,0
2013,9,16,22,30,11.9,0,0,0,0
2013,9,16,23,30,11.5,0,0,0,0
2013,9,17,0,30,11.3,0,0,0,0
2013,9,17,1,30,11,0,0,0,0
2013,9,17,2,30,10.700000000000001,0,0,0,0
2013,9,17,3,30,10.5,0,0,0,0
2013,9,17,4,30,10.200000000000001,0,0,0,0
